Case ID,Activity,Resource,Complete Timestamp,Variant,Variant index,concept:name,lifecycle:transition,org:resource,variant,variant-index,creator
Case4116,Take in charge ticket,Value 2,2012-01-05 09:34:21.000,Variant 1,1,Take in charge ticket,complete,Value 2,Variant 1,1,Fluxicon Disco
Case4116,Resolve ticket,Value 2,2012-01-18 15:14:50.000,Variant 1,1,Resolve ticket,complete,Value 2,Variant 1,1,Fluxicon Disco
Case4116,Closed,Value 5,2012-02-02 15:15:07.000,Variant 1,1,Closed,complete,Value 5,Variant 1,1,Fluxicon Disco
Case4116,End,End,2012-02-02 15:15:07.000,Variant 1,1,End,End,End,End,End,End
Case4117,Start,Start,2011-08-03 15:00:11.000,Variant 5,5,Start,Start,Start,Start,Start,Start
Case4117,Assign seriousness,Value 2,2011-08-03 15:00:11.000,Variant 5,5,Assign seriousness,complete,Value 2,Variant 5,5,Fluxicon Disco
Case4117,Resolve ticket,Value 10,2011-08-04 15:35:46.000,Variant 5,5,Resolve ticket,complete,Value 10,Variant 5,5,Fluxicon Disco
Case4117,Closed,Value 5,2011-09-10 15:00:58.000,Variant 5,5,Closed,complete,Value 5,Variant 5,5,Fluxicon Disco
Case4117,End,End,2011-09-10 15:00:58.000,Variant 5,5,End,End,End,End,End,End
Case4118,Start,Start,2012-01-11 09:29:37.000,Variant 1,1,Start,Start,Start,Start,Start,Start
Case4118,Assign seriousness,Value 1,2012-01-11 09:29:37.000,Variant 1,1,Assign seriousness,complete,Value 1,Variant 1,1,Fluxicon Disco
Case4118,Take in charge ticket,Value 12,2012-01-11 09:38:55.000,Variant 1,1,Take in charge ticket,complete,Value 12,Variant 1,1,Fluxicon Disco
Case4118,Resolve ticket,Value 12,2012-01-11 09:40:19.000,Variant 1,1,Resolve ticket,complete,Value 12,Variant 1,1,Fluxicon Disco
Case4118,Closed,Value 5,2012-03-10 09:30:29.000,Variant 1,1,Closed,complete,Value 5,Variant 1,1,Fluxicon Disco
Case4118,End,End,2012-03-10 09:30:29.000,Variant 1,1,End,End,End,End,End,End
Case4119,Start,Start,2012-07-19 15:00:07.000,Variant 1,1,Start,Start,Start,Start,Start,Start
Case4119,Assign seriousness,Value 1,2012-07-19 15:00:07.000,Variant 1,1,Assign seriousness,complete,Value 1,Variant 1,1,Fluxicon Disco
Case4119,Take in charge ticket,Value 1,2012-07-19 15:00:21.000,Variant 1,1,Take in charge ticket,complete,Value 1,Variant 1,1,Fluxicon Disco
Case4119,Resolve ticket,Value 1,2012-07-20 07:51:27.000,Variant 1,1,Resolve ticket,complete,Value 1,Variant 1,1,Fluxicon Disco
Case4119,Closed,Value 5,2012-09-01 15:00:46.000,Variant 1,1,Closed,complete,Value 5,Variant 1,1,Fluxicon Disco
Case4119,End,End,2012-09-01 15:00:46.000,Variant 1,1,End,End,End,End,End,End
Case4120,Start,Start,2012-06-06 13:57:04.000,Variant 1,1,Start,Start,Start,Start,Start,Start
Case4120,Assign seriousness,Value 1,2012-06-06 13:57:04.000,Variant 1,1,Assign seriousness,complete,Value 1,Variant 1,1,Fluxicon Disco
Case4120,Take in charge ticket,Value 1,2012-06-06 13:57:12.000,Variant 1,1,Take in charge ticket,complete,Value 1,Variant 1,1,Fluxicon Disco
Case4120,Resolve ticket,Value 1,2012-06-08 08:06:42.000,Variant 1,1,Resolve ticket,complete,Value 1,Variant 1,1,Fluxicon Disco
Case4120,Closed,Value 5,2012-07-07 14:00:21.000,Variant 1,1,Closed,complete,Value 5,Variant 1,1,Fluxicon Disco
Case4120,End,End,2012-07-07 14:00:21.000,Variant 1,1,End,End,End,End,End,End
Case4121,Start,Start,2012-03-20 15:05:40.000,Variant 2,2,Start,Start,Start,Start,Start,Start
Case4121,Assign seriousness,Value 1,2012-03-20 15:05:40.000,Variant 2,2,Assign seriousness,complete,Value 1,Variant 2,2,Fluxicon Disco
Case4121,Take in charge ticket,Value 1,2012-03-20 15:05:48.000,Variant 2,2,Take in charge ticket,complete,Value 1,Variant 2,2,Fluxicon Disco
Case4121,Wait,Value 1,2012-03-21 13:12:33.000,Variant 2,2,Wait,complete,Value 1,Variant 2,2,Fluxicon Disco
Case4121,Resolve ticket,Value 2,2012-04-16 13:20:00.000,Variant 2,2,Resolve ticket,complete,Value 2,Variant 2,2,Fluxicon Disco
Case4121,Closed,Value 5,2012-05-01 13:20:17.000,Variant 2,2,Closed,complete,Value 5,Variant 2,2,Fluxicon Disco
Case4121,End,End,2012-05-01 13:20:17.000,Variant 2,2,End,End,End,End,End,End
Case4122,Start,Start,2011-11-09 12:42:12.000,Variant 1,1,Start,Start,Start,Start,Start,Start
Case4122,Assign seriousness,Value 1,2011-11-09 12:42:12.000,Variant 1,1,Assign seriousness,complete,Value 1,Variant 1,1,Fluxicon Disco
Case4122,Take in charge ticket,Value 2,2011-11-16 13:08:32.000,Variant 1,1,Take in charge ticket,complete,Value 2,Variant 1,1,Fluxicon Disco
Case4122,Resolve ticket,Value 2,2011-11-18 07:29:12.000,Variant 1,1,Resolve ticket,complete,Value 2,Variant 1,1,Fluxicon Disco
Case4122,Closed,Value 5,2011-12-10 12:50:14.000,Variant 1,1,Closed,complete,Value 5,Variant 1,1,Fluxicon Disco
Case4122,End,End,2011-12-10 12:50:14.000,Variant 1,1,End,End,End,End,End,End
Case4123,Start,Start,2011-08-02 13:16:52.000,Variant 1,1,Start,Start,Start,Start,Start,Start
Case4123,Assign seriousness,Value 13,2011-08-02 13:16:52.000,Variant 1,1,Assign seriousness,complete,Value 13,Variant 1,1,Fluxicon Disco
Case4123,Take in charge ticket,Value 10,2011-08-30 06:29:32.000,Variant 1,1,Take in charge ticket,complete,Value 10,Variant 1,1,Fluxicon Disco
Case4123,Resolve ticket,Value 12,2011-09-07 14:33:01.000,Variant 1,1,Resolve ticket,complete,Value 12,Variant 1,1,Fluxicon Disco
Case4123,Closed,Value 5,2011-09-22 14:33:18.000,Variant 1,1,Closed,complete,Value 5,Variant 1,1,Fluxicon Disco
Case4123,End,End,2011-09-22 14:33:18.000,Variant 1,1,End,End,End,End,End,End
Case4124,Start,Start,2011-11-15 07:50:50.000,Variant 2,2,Start,Start,Start,Start,Start,Start
Case4124,Assign seriousness,Value 1,2011-11-15 07:50:50.000,Variant 2,2,Assign seriousness,complete,Value 1,Variant 2,2,Fluxicon Disco
Case4124,Take in charge ticket,Value 13,2011-11-18 09:41:23.000,Variant 2,2,Take in charge ticket,complete,Value 13,Variant 2,2,Fluxicon Disco
Case4124,Wait,Value 13,2011-11-28 08:42:06.000,Variant 2,2,Wait,complete,Value 13,Variant 2,2,Fluxicon Disco
Case4124,Resolve ticket,Value 13,2011-12-16 09:43:37.000,Variant 2,2,Resolve ticket,complete,Value 13,Variant 2,2,Fluxicon Disco
Case4124,Closed,Value 5,2012-01-05 09:00:41.000,Variant 2,2,Closed,complete,Value 5,Variant 2,2,Fluxicon Disco
Case4124,End,End,2012-01-05 09:00:41.000,Variant 2,2,End,End,End,End,End,End
Case4125,Start,Start,2011-11-24 08:27:50.000,Variant 1,1,Start,Start,Start,Start,Start,Start
Case4125,Assign seriousness,Value 1,2011-11-24 08:27:50.000,Variant 1,1,Assign seriousness,complete,Value 1,Variant 1,1,Fluxicon Disco
Case4125,Take in charge ticket,Value 1,2011-11-25 09:51:06.000,Variant 1,1,Take in charge ticket,complete,Value 1,Variant 1,1,Fluxicon Disco
Case4125,Resolve ticket,Value 1,2011-11-25 14:10:05.000,Variant 1,1,Resolve ticket,complete,Value 1,Variant 1,1,Fluxicon Disco
Case4125,Closed,Value 5,2011-12-27 08:30:40.000,Variant 1,1,Closed,complete,Value 5,Variant 1,1,Fluxicon Disco
Case4125,End,End,2011-12-27 08:30:40.000,Variant 1,1,End,End,End,End,End,End
Case4126,Start,Start,2011-10-06 07:38:15.000,Variant 2,2,Start,Start,Start,Start,Start,Start
Case4126,Assign seriousness,Value 2,2011-10-06 07:38:15.000,Variant 2,2,Assign seriousness,complete,Value 2,Variant 2,2,Fluxicon Disco
Case4126,Take in charge ticket,Value 2,2011-10-21 08:00:59.000,Variant 2,2,Take in charge ticket,complete,Value 2,Variant 2,2,Fluxicon Disco
Case4126,Wait,Value 2,2011-10-24 07:19:54.000,Variant 2,2,Wait,complete,Value 2,Variant 2,2,Fluxicon Disco
Case4126,Resolve ticket,Value 2,2011-10-26 08:36:01.000,Variant 2,2,Resolve ticket,complete,Value 2,Variant 2,2,Fluxicon Disco
Case4126,Closed,Value 5,2011-11-25 10:01:51.000,Variant 2,2,Closed,complete,Value 5,Variant 2,2,Fluxicon Disco
Case4126,End,End,2011-11-25 10:01:51.000,Variant 2,2,End,End,End,End,End,End
Case4127,Start,Start,2013-03-06 13:02:14.000,Variant 1,1,Start,Start,Start,Start,Start,Start
Case4127,Assign seriousness,Value 4,2013-03-06 13:02:14.000,Variant 1,1,Assign seriousness,complete,Value 4,Variant 1,1,Fluxicon Disco
Case4127,Take in charge ticket,Value 2,2013-04-08 07:09:18.000,Variant 1,1,Take in charge ticket,complete,Value 2,Variant 1,1,Fluxicon Disco
Case4127,Resolve ticket,Value 2,2013-04-16 07:54:59.000,Variant 1,1,Resolve ticket,complete,Value 2,Variant 1,1,Fluxicon Disco
Case4127,Closed,Value 3,2013-05-01 07:55:17.000,Variant 1,1,Closed,complete,Value 3,Variant 1,1,Fluxicon Disco
Case4127,End,End,2013-05-01 07:55:17.000,Variant 1,1,End,End,End,End,End,End
Case4128,Start,Start,2010-10-18 06:41:00.000,Variant 90,90,Start,Start,Start,Start,Start,Start
Case4128,Insert ticket,Value 6,2010-10-18 06:41:00.000,Variant 90,90,Insert ticket,complete,Value 6,Variant 90,90,Fluxicon Disco
Case4128,Assign seriousness,Value 6,2010-10-18 06:46:57.000,Variant 90,90,Assign seriousness,complete,Value 6,Variant 90,90,Fluxicon Disco
Case4128,Take in charge ticket,Value 6,2010-10-18 06:56:01.000,Variant 90,90,Take in charge ticket,complete,Value 6,Variant 90,90,Fluxicon Disco
Case4128,Wait,Value 6,2010-10-18 06:57:03.000,Variant 90,90,Wait,complete,Value 6,Variant 90,90,Fluxicon Disco
Case4128,Take in charge ticket,Value 2,2010-10-18 12:54:23.000,Variant 90,90,Take in charge ticket,complete,Value 2,Variant 90,90,Fluxicon Disco
Case4128,Wait,Value 2,2010-10-18 12:55:01.000,Variant 90,90,Wait,complete,Value 2,Variant 90,90,Fluxicon Disco
Case4128,Take in charge ticket,Value 2,2010-10-19 06:15:36.000,Variant 90,90,Take in charge ticket,complete,Value 2,Variant 90,90,Fluxicon Disco
Case4128,Resolve ticket,Value 2,2010-10-19 06:21:31.000,Variant 90,90,Resolve ticket,complete,Value 2,Variant 90,90,Fluxicon Disco
Case4128,Closed,Value 5,2010-11-26 07:10:30.000,Variant 90,90,Closed,complete,Value 5,Variant 90,90,Fluxicon Disco
Case4128,End,End,2010-11-26 07:10:30.000,Variant 90,90,End,End,End,End,End,End
Case4129,Start,Start,2012-04-03 13:18:14.000,Variant 1,1,Start,Start,Start,Start,Start,Start
Case4129,Assign seriousness,Value 13,2012-04-03 13:18:14.000,Variant 1,1,Assign seriousness,complete,Value 13,Variant 1,1,Fluxicon Disco
Case4129,Take in charge ticket,Value 13,2012-04-03 13:18:23.000,Variant 1,1,Take in charge ticket,complete,Value 13,Variant 1,1,Fluxicon Disco
Case4129,Resolve ticket,Value 13,2012-04-06 08:58:03.000,Variant 1,1,Resolve ticket,complete,Value 13,Variant 1,1,Fluxicon Disco
Case4129,Closed,Value 5,2012-05-04 13:20:31.000,Variant 1,1,Closed,complete,Value 5,Variant 1,1,Fluxicon Disco
Case4129,End,End,2012-05-04 13:20:31.000,Variant 1,1,End,End,End,End,End,End
Case4130,Start,Start,2010-09-24 07:16:06.000,Variant 7,7,Start,Start,Start,Start,Start,Start
Case4130,Insert ticket,Value 7,2010-09-24 07:16:06.000,Variant 7,7,Insert ticket,complete,Value 7,Variant 7,7,Fluxicon Disco
Case4130,Assign seriousness,Value 2,2010-09-24 07:39:24.000,Variant 7,7,Assign seriousness,complete,Value 2,Variant 7,7,Fluxicon Disco
Case4130,Take in charge ticket,Value 2,2010-09-24 07:41:33.000,Variant 7,7,Take in charge ticket,complete,Value 2,Variant 7,7,Fluxicon Disco
Case4130,Resolve ticket,Value 2,2010-09-24 08:22:24.000,Variant 7,7,Resolve ticket,complete,Value 2,Variant 7,7,Fluxicon Disco
Case4130,Closed,Value 5,2010-10-29 07:20:19.000,Variant 7,7,Closed,complete,Value 5,Variant 7,7,Fluxicon Disco
Case4130,End,End,2010-10-29 07:20:19.000,Variant 7,7,End,End,End,End,End,End
Case4131,Start,Start,2012-05-03 13:59:08.000,Variant 1,1,Start,Start,Start,Start,Start,Start
Case4131,Assign seriousness,Value 1,2012-05-03 13:59:08.000,Variant 1,1,Assign seriousness,complete,Value 1,Variant 1,1,Fluxicon Disco
Case4131,Take in charge ticket,Value 1,2012-05-03 13:59:34.000,Variant 1,1,Take in charge ticket,complete,Value 1,Variant 1,1,Fluxicon Disco
Case4131,Resolve ticket,Value 1,2012-05-03 14:34:16.000,Variant 1,1,Resolve ticket,complete,Value 1,Variant 1,1,Fluxicon Disco
Case4131,Closed,Value 5,2012-06-20 14:00:33.000,Variant 1,1,Closed,complete,Value 5,Variant 1,1,Fluxicon Disco
Case4131,End,End,2012-06-20 14:00:33.000,Variant 1,1,End,End,End,End,End,End
Case4132,Start,Start,2011-12-21 10:21:53.000,Variant 6,6,Start,Start,Start,Start,Start,Start
Case4132,Assign seriousness,Value 1,2011-12-21 10:21:53.000,Variant 6,6,Assign seriousness,complete,Value 1,Variant 6,6,Fluxicon Disco
Case4132,Take in charge ticket,Value 1,2011-12-21 10:22:09.000,Variant 6,6,Take in charge ticket,complete,Value 1,Variant 6,6,Fluxicon Disco
Case4132,Resolve ticket,Value 1,2011-12-21 14:53:12.000,Variant 6,6,Resolve ticket,complete,Value 1,Variant 6,6,Fluxicon Disco
Case4132,Resolve ticket,Value 1,2011-12-21 14:53:12.000,Variant 6,6,Resolve ticket,complete,Value 1,Variant 6,6,Fluxicon Disco
Case4132,Closed,Value 5,2012-01-25 10:30:25.000,Variant 6,6,Closed,complete,Value 5,Variant 6,6,Fluxicon Disco
Case4132,End,End,2012-01-25 10:30:25.000,Variant 6,6,End,End,End,End,End,End
Case4133,Start,Start,2011-12-19 07:19:43.000,Variant 1,1,Start,Start,Start,Start,Start,Start
Case4133,Assign seriousness,Value 1,2011-12-19 07:19:43.000,Variant 1,1,Assign seriousness,complete,Value 1,Variant 1,1,Fluxicon Disco
Case4133,Take in charge ticket,Value 9,2011-12-22 13:37:20.000,Variant 1,1,Take in charge ticket,complete,Value 9,Variant 1,1,Fluxicon Disco
Case4133,Resolve ticket,Value 9,2011-12-22 14:26:14.000,Variant 1,1,Resolve ticket,complete,Value 9,Variant 1,1,Fluxicon Disco
Case4133,Closed,Value 5,2012-01-19 07:24:07.000,Variant 1,1,Closed,complete,Value 5,Variant 1,1,Fluxicon Disco
Case4133,End,End,2012-01-19 07:24:07.000,Variant 1,1,End,End,End,End,End,End
Case4134,Start,Start,2011-06-30 09:08:34.000,Variant 4,4,Start,Start,Start,Start,Start,Start
Case4134,Assign seriousness,Value 8,2011-06-30 09:08:34.000,Variant 4,4,Assign seriousness,complete,Value 8,Variant 4,4,Fluxicon Disco
Case4134,Assign seriousness,Value 8,2011-06-30 09:09:10.000,Variant 4,4,Assign seriousness,complete,Value 8,Variant 4,4,Fluxicon Disco
Case4134,Take in charge ticket,Value 9,2011-06-30 09:14:26.000,Variant 4,4,Take in charge ticket,complete,Value 9,Variant 4,4,Fluxicon Disco
Case4134,Resolve ticket,Value 9,2011-06-30 09:35:13.000,Variant 4,4,Resolve ticket,complete,Value 9,Variant 4,4,Fluxicon Disco
Case4134,Closed,Value 5,2011-08-02 09:11:50.000,Variant 4,4,Closed,complete,Value 5,Variant 4,4,Fluxicon Disco
Case4134,End,End,2011-08-02 09:11:50.000,Variant 4,4,End,End,End,End,End,End
Case4135,Start,Start,2012-01-18 10:43:06.000,Variant 1,1,Start,Start,Start,Start,Start,Start
Case4135,Assign seriousness,Value 1,2012-01-18 10:43:06.000,Variant 1,1,Assign seriousness,complete,Value 1,Variant 1,1,Fluxicon Disco
Case4135,Take in charge ticket,Value 1,2012-01-18 10:43:25.000,Variant 1,1,Take in charge ticket,complete,Value 1,Variant 1,1,Fluxicon Disco
Case4135,Resolve ticket,Value 13,2012-01-20 10:37:43.000,Variant 1,1,Resolve ticket,complete,Value 13,Variant 1,1,Fluxicon Disco
Case4135,Closed,Value 5,2012-02-18 10:50:14.000,Variant 1,1,Closed,complete,Value 5,Variant 1,1,Fluxicon Disco
Case4135,End,End,2012-02-18 10:50:14.000,Variant 1,1,End,End,End,End,End,End
Case4136,Start,Start,2012-01-24 14:06:42.000,Variant 1,1,Start,Start,Start,Start,Start,Start
Case4136,Assign seriousness,Value 6,2012-01-24 14:06:42.000,Variant 1,1,Assign seriousness,complete,Value 6,Variant 1,1,Fluxicon Disco
Case4136,Take in charge ticket,Value 6,2012-01-24 15:45:04.000,Variant 1,1,Take in charge ticket,complete,Value 6,Variant 1,1,Fluxicon Disco
Case4136,Resolve ticket,Value 6,2012-01-30 08:02:45.000,Variant 1,1,Resolve ticket,complete,Value 6,Variant 1,1,Fluxicon Disco
Case4136,Closed,Value 5,2012-03-23 14:10:41.000,Variant 1,1,Closed,complete,Value 5,Variant 1,1,Fluxicon Disco
Case4136,End,End,2012-03-23 14:10:41.000,Variant 1,1,End,End,End,End,End,End
Case4137,Start,Start,2011-08-23 06:58:18.000,Variant 4,4,Start,Start,Start,Start,Start,Start
Case4137,Assign seriousness,Value 13,2011-08-23 06:58:18.000,Variant 4,4,Assign seriousness,complete,Value 13,Variant 4,4,Fluxicon Disco
Case4137,Assign seriousness,Value 7,2011-08-23 11:15:20.000,Variant 4,4,Assign seriousness,complete,Value 7,Variant 4,4,Fluxicon Disco
Case4137,Take in charge ticket,Value 7,2011-08-23 11:19:54.000,Variant 4,4,Take in charge ticket,complete,Value 7,Variant 4,4,Fluxicon Disco
Case4137,Resolve ticket,Value 7,2011-08-23 11:20:03.000,Variant 4,4,Resolve ticket,complete,Value 7,Variant 4,4,Fluxicon Disco
Case4137,Closed,Value 5,2011-09-25 07:00:45.000,Variant 4,4,Closed,complete,Value 5,Variant 4,4,Fluxicon Disco
Case4137,End,End,2011-09-25 07:00:45.000,Variant 4,4,End,End,End,End,End,End
Case4138,Start,Start,2010-09-23 13:09:14.000,Variant 1,1,Start,Start,Start,Start,Start,Start
Case4138,Assign seriousness,Value 9,2010-09-23 13:09:14.000,Variant 1,1,Assign seriousness,complete,Value 9,Variant 1,1,Fluxicon Disco
Case4138,Take in charge ticket,Value 9,2010-09-23 13:09:26.000,Variant 1,1,Take in charge ticket,complete,Value 9,Variant 1,1,Fluxicon Disco
Case4138,Resolve ticket,Value 9,2010-09-23 13:11:45.000,Variant 1,1,Resolve ticket,complete,Value 9,Variant 1,1,Fluxicon Disco
Case4138,Closed,Value 5,2010-10-26 13:10:14.000,Variant 1,1,Closed,complete,Value 5,Variant 1,1,Fluxicon Disco
Case4138,End,End,2010-10-26 13:10:14.000,Variant 1,1,End,End,End,End,End,End
Case4139,Start,Start,2011-09-30 14:14:12.000,Variant 5,5,Start,Start,Start,Start,Start,Start
Case4139,Assign seriousness,Value 1,2011-09-30 14:14:12.000,Variant 5,5,Assign seriousness,complete,Value 1,Variant 5,5,Fluxicon Disco
Case4139,Resolve ticket,Value 2,2011-10-04 12:10:35.000,Variant 5,5,Resolve ticket,complete,Value 2,Variant 5,5,Fluxicon Disco
Case4139,Closed,Value 5,2011-11-02 15:20:27.000,Variant 5,5,Closed,complete,Value 5,Variant 5,5,Fluxicon Disco
Case4139,End,End,2011-11-02 15:20:27.000,Variant 5,5,End,End,End,End,End,End
Case4140,Start,Start,2011-01-27 13:49:03.000,Variant 1,1,Start,Start,Start,Start,Start,Start
Case4140,Assign seriousness,Value 8,2011-01-27 13:49:03.000,Variant 1,1,Assign seriousness,complete,Value 8,Variant 1,1,Fluxicon Disco
Case4140,Take in charge ticket,Value 8,2011-01-27 14:12:40.000,Variant 1,1,Take in charge ticket,complete,Value 8,Variant 1,1,Fluxicon Disco
Case4140,Resolve ticket,Value 8,2011-01-27 14:12:53.000,Variant 1,1,Resolve ticket,complete,Value 8,Variant 1,1,Fluxicon Disco
Case4140,Closed,Value 5,2011-03-01 13:50:37.000,Variant 1,1,Closed,complete,Value 5,Variant 1,1,Fluxicon Disco
Case4140,End,End,2011-03-01 13:50:37.000,Variant 1,1,End,End,End,End,End,End
Case4141,Start,Start,2010-12-23 15:39:25.000,Variant 1,1,Start,Start,Start,Start,Start,Start
Case4141,Assign seriousness,Value 8,2010-12-23 15:39:25.000,Variant 1,1,Assign seriousness,complete,Value 8,Variant 1,1,Fluxicon Disco
Case4141,Take in charge ticket,Value 2,2010-12-27 13:45:16.000,Variant 1,1,Take in charge ticket,complete,Value 2,Variant 1,1,Fluxicon Disco
Case4141,Resolve ticket,Value 2,2011-01-11 10:10:32.000,Variant 1,1,Resolve ticket,complete,Value 2,Variant 1,1,Fluxicon Disco
Case4141,Closed,Value 5,2011-02-10 10:10:57.000,Variant 1,1,Closed,complete,Value 5,Variant 1,1,Fluxicon Disco
Case4141,End,End,2011-02-10 10:10:57.000,Variant 1,1,End,End,End,End,End,End
Case4142,Start,Start,2012-06-27 07:07:48.000,Variant 2,2,Start,Start,Start,Start,Start,Start
Case4142,Assign seriousness,Value 1,2012-06-27 07:07:48.000,Variant 2,2,Assign seriousness,complete,Value 1,Variant 2,2,Fluxicon Disco
Case4142,Take in charge ticket,Value 1,2012-06-28 06:31:56.000,Variant 2,2,Take in charge ticket,complete,Value 1,Variant 2,2,Fluxicon Disco
Case4142,Wait,Value 1,2012-07-02 06:03:25.000,Variant 2,2,Wait,complete,Value 1,Variant 2,2,Fluxicon Disco
Case4142,Resolve ticket,Value 2,2012-07-11 09:24:38.000,Variant 2,2,Resolve ticket,complete,Value 2,Variant 2,2,Fluxicon Disco
Case4142,Closed,Value 5,2012-08-10 11:30:34.000,Variant 2,2,Closed,complete,Value 5,Variant 2,2,Fluxicon Disco
Case4142,End,End,2012-08-10 11:30:34.000,Variant 2,2,End,End,End,End,End,End
Case4143,Start,Start,2010-04-12 11:55:33.000,Variant 7,7,Start,Start,Start,Start,Start,Start
Case4143,Insert ticket,Value 11,2010-04-12 11:55:33.000,Variant 7,7,Insert ticket,complete,Value 11,Variant 7,7,Fluxicon Disco
Case4143,Assign seriousness,Value 11,2010-04-12 11:56:48.000,Variant 7,7,Assign seriousness,complete,Value 11,Variant 7,7,Fluxicon Disco
Case4143,Take in charge ticket,Value 11,2010-04-12 11:56:56.000,Variant 7,7,Take in charge ticket,complete,Value 11,Variant 7,7,Fluxicon Disco
Case4143,Resolve ticket,Value 11,2010-04-12 12:00:32.000,Variant 7,7,Resolve ticket,complete,Value 11,Variant 7,7,Fluxicon Disco
Case4143,Closed,Value 5,2010-05-13 12:01:33.000,Variant 7,7,Closed,complete,Value 5,Variant 7,7,Fluxicon Disco
Case4143,End,End,2010-05-13 12:01:33.000,Variant 7,7,End,End,End,End,End,End
Case4144,Start,Start,2011-10-11 12:29:40.000,Variant 1,1,Start,Start,Start,Start,Start,Start
Case4144,Assign seriousness,Value 1,2011-10-11 12:29:40.000,Variant 1,1,Assign seriousness,complete,Value 1,Variant 1,1,Fluxicon Disco
